Filename,Steering Angle
captured_images/2024-06-20 21-53-58-954.png,7.162688344483352e-09
captured_images/2024-06-20 21-53-59-205.png,4.290782497324726e-10
captured_images/2024-06-20 21-53-59-475.png,-6.812697745948547e-09
captured_images/2024-06-20 21-53-59-681.png,-7.1594740441698205e-09
captured_images/2024-06-20 21-53-59-879.png,-2.5783994032121176e-10
captured_images/2024-06-20 21-54-00-137.png,6.8357174871951946e-09
captured_images/2024-06-20 21-54-00-402.png,6.869587498789054e-09
captured_images/2024-06-20 21-54-00-646.png,-1.8974074764878506e-10
captured_images/2024-06-20 21-54-00-805.png,0.04609270451359929
captured_images/2024-06-20 21-54-01-042.png,0.015245193827548117
captured_images/2024-06-20 21-54-01-291.png,-0.03416263939454443
captured_images/2024-06-20 21-54-01-500.png,-0.00637391657471042
captured_images/2024-06-20 21-54-01-701.png,-0.0008571639911791884
captured_images/2024-06-20 21-54-01-960.png,-0.00012475926757864994
captured_images/2024-06-20 21-54-02-216.png,-0.005080714355078396
captured_images/2024-06-20 21-54-02-443.png,-0.00077453135017186
captured_images/2024-06-20 21-54-02-630.png,-9.608189850161103e-05
captured_images/2024-06-20 21-54-02-887.png,-1.5831468295065443e-05
captured_images/2024-06-20 21-54-03-160.png,-0.012550167662319821
captured_images/2024-06-20 21-54-03-396.png,-0.0019618442507682516
captured_images/2024-06-20 21-54-03-551.png,-0.00023354074951082527
captured_images/2024-06-20 21-54-03-798.png,-4.105657576867819e-05
captured_images/2024-06-20 21-54-04-050.png,-3.917892880147055e-06
captured_images/2024-06-20 21-54-04-275.png,-9.176587791361916e-07
captured_images/2024-06-20 21-54-04-465.png,-4.525358531887052e-08
captured_images/2024-06-20 21-54-04-708.png,-2.4942841876903398e-08
captured_images/2024-06-20 21-54-04-990.png,-0.03638527729202652
captured_images/2024-06-20 21-54-05-219.png,-0.008188858865262612
captured_images/2024-06-20 21-54-05-322.png,-0.0011356657189706206
captured_images/2024-06-20 21-54-05-572.png,-0.0001574546615032748
captured_images/2024-06-20 21-54-05-814.png,0.054158488286449355
captured_images/2024-06-20 21-54-05-993.png,0.008559710455271194
captured_images/2024-06-20 21-54-06-243.png,0.0010744059358751697
captured_images/2024-06-20 21-54-06-496.png,-0.02621890538300229
captured_images/2024-06-20 21-54-06-741.png,-0.00433182613869366
captured_images/2024-06-20 21-54-06-921.png,-0.0004856752337381243
captured_images/2024-06-20 21-54-07-170.png,-9.360633738692432e-05
captured_images/2024-06-20 21-54-07-419.png,-7.4087037158916935e-06
captured_images/2024-06-20 21-54-07-664.png,-2.2576181312959385e-06
captured_images/2024-06-20 21-54-07-846.png,-5.6363709524083416e-08
captured_images/2024-06-20 21-54-08-095.png,-6.012317197096607e-08
captured_images/2024-06-20 21-54-08-407.png,1.0442221456964947e-08
captured_images/2024-06-20 21-54-08-605.png,2.121819250193736e-09
captured_images/2024-06-20 21-54-08-702.png,-3.128250372780795e-09
captured_images/2024-06-20 21-54-08-944.png,-7.6193365969986e-09
captured_images/2024-06-20 21-54-09-163.png,0.05918582753846276
captured_images/2024-06-20 21-54-09-354.png,0.009398635613855066
captured_images/2024-06-20 21-54-09-594.png,-0.014624679324881741
captured_images/2024-06-20 21-54-09-850.png,-0.0023258718474480863
captured_images/2024-06-20 21-54-10-094.png,-0.05703249193601387
captured_images/2024-06-20 21-54-10-278.png,-0.009062233907231865
captured_images/2024-06-20 21-54-10-578.png,-0.0011273834763150146
captured_images/2024-06-20 21-54-10-830.png,-0.00018520891039954234
captured_images/2024-06-20 21-54-11-071.png,-2.025680133440751e-05
captured_images/2024-06-20 21-54-11-234.png,-0.07095491235445217
captured_images/2024-06-20 21-54-11-481.png,-0.01941263153075309
captured_images/2024-06-20 21-54-11-728.png,-0.0027442288968755413
captured_images/2024-06-20 21-54-12-034.png,-0.05445376792957378
captured_images/2024-06-20 21-54-12-171.png,-0.08834597189939361
captured_images/2024-06-20 21-54-12-358.png,-0.09393354997182649
captured_images/2024-06-20 21-54-12-605.png,-0.020782093945767806
captured_images/2024-06-20 21-54-12-791.png,-0.0028563550671655206
captured_images/2024-06-20 21-54-13-035.png,-0.00040753496500788727
captured_images/2024-06-20 21-54-13-295.png,-5.5780052059380696e-05
captured_images/2024-06-20 21-54-13-555.png,-7.74549600739317e-06
captured_images/2024-06-20 21-54-13-794.png,-1.1156989578202702e-06
captured_images/2024-06-20 21-54-13-972.png,-1.2631686270147453e-07
captured_images/2024-06-20 21-54-14-224.png,-3.883027719003844e-08
captured_images/2024-06-20 21-54-14-482.png,-0.06866609448192823
captured_images/2024-06-20 21-54-14-727.png,-0.02880527182233114
captured_images/2024-06-20 21-54-14-909.png,-0.040819301213544254
captured_images/2024-06-20 21-54-15-161.png,-0.08576753943116477
captured_images/2024-06-20 21-54-15-430.png,-0.05114096340575393
captured_images/2024-06-20 21-54-15-671.png,-0.00799860166963625
captured_images/2024-06-20 21-54-15-774.png,-0.0009765413659957589
captured_images/2024-06-20 21-54-16-001.png,-0.060861240498052124
captured_images/2024-06-20 21-54-16-156.png,-0.08939318288528314
captured_images/2024-06-20 21-54-16-387.png,-0.02229949762274372
captured_images/2024-06-20 21-54-16-639.png,-0.0030825285574876925
captured_images/2024-06-20 21-54-16-886.png,-0.00043622868631083746
captured_images/2024-06-20 21-54-17-061.png,-6.06191957368805e-05
captured_images/2024-06-20 21-54-17-300.png,-0.05753195118124066
captured_images/2024-06-20 21-54-17-557.png,-0.02156021690259105
captured_images/2024-06-20 21-54-17-811.png,-0.0339202698868166
captured_images/2024-06-20 21-54-17-993.png,-0.0228296833082565
captured_images/2024-06-20 21-54-18-239.png,-0.05774305693521055
captured_images/2024-06-20 21-54-18-491.png,-0.026643961114032493
captured_images/2024-06-20 21-54-18-736.png,-0.004205112083750242
captured_images/2024-06-20 21-54-18-911.png,-0.0004915682604060036
captured_images/2024-06-20 21-54-19-206.png,-9.08776522600899e-05
captured_images/2024-06-20 21-54-19-363.png,-0.07823526436614969
captured_images/2024-06-20 21-54-19-576.png,-0.0923492445447282
captured_images/2024-06-20 21-54-19-778.png,-0.018820713248359138
captured_images/2024-06-20 21-54-20-026.png,-0.002521845042480956
captured_images/2024-06-20 21-54-20-286.png,-0.046412660620100285
captured_images/2024-06-20 21-54-20-532.png,-0.035502623370140804
captured_images/2024-06-20 21-54-20-711.png,-0.030161492587319736
captured_images/2024-06-20 21-54-20-954.png,-0.01696948304360054
captured_images/2024-06-20 21-54-21-211.png,-0.0026653665811344055
captured_images/2024-06-20 21-54-21-461.png,-0.0003082271274159941
captured_images/2024-06-20 21-54-21-636.png,-5.793922992737905e-05
captured_images/2024-06-20 21-54-21-878.png,-4.556737847909137e-06
captured_images/2024-06-20 21-54-22-133.png,-0.046058588625293426
captured_images/2024-06-20 21-54-22-380.png,-0.07732179274928005
captured_images/2024-06-20 21-54-22-548.png,-0.025586827340227207
captured_images/2024-06-20 21-54-22-885.png,-0.04486886359253614
captured_images/2024-06-20 21-54-23-090.png,-0.08667258716714862
captured_images/2024-06-20 21-54-23-296.png,-0.09368902309516727
captured_images/2024-06-20 21-54-23-442.png,-0.047324329446729
captured_images/2024-06-20 21-54-23-686.png,-0.007378814248399877
captured_images/2024-06-20 21-54-23-933.png,0.008464957955970813
captured_images/2024-06-20 21-54-24-104.png,0.08093649535541665
captured_images/2024-06-20 21-54-24-349.png,0.017266048572889377
captured_images/2024-06-20 21-54-24-598.png,0.0022950368375829148
captured_images/2024-06-20 21-54-24-850.png,0.0003432330128584882
captured_images/2024-06-20 21-54-25-027.png,4.3894408630168016e-05
captured_images/2024-06-20 21-54-25-273.png,6.719242240395096e-06
captured_images/2024-06-20 21-54-25-560.png,8.603872028380414e-07
captured_images/2024-06-20 21-54-25-802.png,0.026829941763985468
captured_images/2024-06-20 21-54-26-043.png,0.004255140161101801
captured_images/2024-06-20 21-54-26-214.png,-0.019448362522118477
captured_images/2024-06-20 21-54-26-449.png,-0.0031420242757068326
captured_images/2024-06-20 21-54-26-704.png,0.03605045370598993
captured_images/2024-06-20 21-54-26-926.png,0.008123207767339838
captured_images/2024-06-20 21-54-27-102.png,0.0011308377035835456
captured_images/2024-06-20 21-54-27-413.png,0.00015581325964479344
captured_images/2024-06-20 21-54-27-592.png,2.2768274080653846e-05
captured_images/2024-06-20 21-54-27-742.png,2.805959187362476e-06
captured_images/2024-06-20 21-54-27-989.png,5.107014324530461e-07
captured_images/2024-06-20 21-54-28-240.png,3.21426622296023e-08
captured_images/2024-06-20 21-54-28-488.png,1.8284716809313971e-09
captured_images/2024-06-20 21-54-28-670.png,-6.335286927645538e-09
captured_images/2024-06-20 21-54-28-904.png,6.614255836157369e-09
captured_images/2024-06-20 21-54-29-163.png,1.1870944911220994e-08
captured_images/2024-06-20 21-54-29-417.png,5.5276622261808386e-09
captured_images/2024-06-20 21-54-29-597.png,-6.629515132083341e-09
captured_images/2024-06-20 21-54-29-841.png,-1.2046927252409017e-08
captured_images/2024-06-20 21-54-30-098.png,-5.2242230988449425e-09
captured_images/2024-06-20 21-54-30-400.png,6.868573255018664e-09
captured_images/2024-06-20 21-54-30-661.png,1.186583038291673e-08
captured_images/2024-06-20 21-54-30-788.png,4.660973168279585e-09
captured_images/2024-06-20 21-54-31-013.png,-7.377681921102917e-09
captured_images/2024-06-20 21-54-31-253.png,-1.1941859263497186e-08
captured_images/2024-06-20 21-54-31-414.png,-4.367381795985032e-09
captured_images/2024-06-20 21-54-31-654.png,7.599474011017238e-09
captured_images/2024-06-20 21-54-31-911.png,1.1723956624309821e-08
captured_images/2024-06-20 21-54-32-161.png,3.791474939879891e-09
captured_images/2024-06-20 21-54-32-336.png,-8.085728748978749e-09
captured_images/2024-06-20 21-54-32-631.png,-1.176465294064881e-08
captured_images/2024-06-20 21-54-32-799.png,-3.4862823486292314e-09
captured_images/2024-06-20 21-54-32-921.png,8.283557702308479e-09
captured_images/2024-06-20 21-54-33-158.png,1.1511715414063483e-08
captured_images/2024-06-20 21-54-33-404.png,2.900083142517465e-09
captured_images/2024-06-20 21-54-33-585.png,-8.744834237619129e-09
captured_images/2024-06-20 21-54-33-830.png,-1.1517715218184315e-08
captured_images/2024-06-20 21-54-34-081.png,-2.5859389028118213e-09
captured_images/2024-06-20 21-54-34-334.png,8.916719824773305e-09
captured_images/2024-06-20 21-54-34-566.png,1.1230475959728038e-08
captured_images/2024-06-20 21-54-34-920.png,1.992152640340819e-09
captured_images/2024-06-20 21-54-35-053.png,-9.351131685402214e-09
captured_images/2024-06-20 21-54-35-285.png,-1.120261162558639e-08
captured_images/2024-06-20 21-54-35-533.png,-0.06873534841533015
captured_images/2024-06-20 21-54-35-697.png,-0.02881805885947952
captured_images/2024-06-20 21-54-35-958.png,-0.0044269794762604436
captured_images/2024-06-20 21-54-36-209.png,-0.07365040623811676
captured_images/2024-06-20 21-54-36-432.png,-0.09161059213441802
captured_images/2024-06-20 21-54-36-579.png,-0.06930365113676865
captured_images/2024-06-20 21-54-36-830.png,-0.010859361079374465
captured_images/2024-06-20 21-54-37-087.png,-0.0013471085413835461
captured_images/2024-06-20 21-54-37-294.png,-0.07511080593728232
captured_images/2024-06-20 21-54-37-493.png,-0.09182439188333932
captured_images/2024-06-20 21-54-37-738.png,-0.09436466081575456
captured_images/2024-06-20 21-54-38-001.png,-0.09460179846960992
captured_images/2024-06-20 21-54-38-293.png,-0.09465696636794023
captured_images/2024-06-20 21-54-38-453.png,-0.014511217188140604
captured_images/2024-06-20 21-54-38-671.png,-0.05208767381699167
captured_images/2024-06-20 21-54-38-918.png,-0.08790084204698953
captured_images/2024-06-20 21-54-39-133.png,-0.042415090589731155
captured_images/2024-06-20 21-54-39-334.png,-0.006548092686542157
captured_images/2024-06-20 21-54-39-581.png,-0.0008082090144782084
captured_images/2024-06-20 21-54-39-833.png,-0.000136910915006
captured_images/2024-06-20 21-54-40-082.png,-0.07822783447565068
captured_images/2024-06-20 21-54-40-267.png,-0.09234915743040008
captured_images/2024-06-20 21-54-40-568.png,-0.09442288853434105
captured_images/2024-06-20 21-54-40-808.png,-0.09460440067552749
captured_images/2024-06-20 21-54-41-061.png,-0.09466150632802375
captured_images/2024-06-20 21-54-41-287.png,-0.039337921171810224
captured_images/2024-06-20 21-54-41-625.png,-0.08421645813272462
captured_images/2024-06-20 21-54-41-711.png,-0.037712581793529286
captured_images/2024-06-20 21-54-41-942.png,-0.005882075921874661
captured_images/2024-06-20 21-54-42-111.png,-0.0007077566679450264
captured_images/2024-06-20 21-54-42-350.png,-0.00012495129761198192
captured_images/2024-06-20 21-54-42-602.png,-0.041490302532217374
captured_images/2024-06-20 21-54-42-849.png,-0.01896374161548929
captured_images/2024-06-20 21-54-43-027.png,0.006466629005617933
captured_images/2024-06-20 21-54-43-273.png,0.011354627668090079
captured_images/2024-06-20 21-54-43-535.png,0.0017138885914852347
captured_images/2024-06-20 21-54-43-795.png,0.03975021844225342
captured_images/2024-06-20 21-54-44-011.png,0.006562873065258839
captured_images/2024-06-20 21-54-44-211.png,0.0007483345246656389
captured_images/2024-06-20 21-54-44-458.png,0.00014061623790316563
captured_images/2024-06-20 21-54-44-712.png,-0.05186541282337507
captured_images/2024-06-20 21-54-44-920.png,-0.012451574173285275
captured_images/2024-06-20 21-54-45-174.png,-0.04335185069220343
captured_images/2024-06-20 21-54-45-324.png,-0.007030650219273819
captured_images/2024-06-20 21-54-45-532.png,-0.0008483088008519933
captured_images/2024-06-20 21-54-45-727.png,-0.00014576310156897646
captured_images/2024-06-20 21-54-45-982.png,0.0709445132312988
captured_images/2024-06-20 21-54-46-232.png,0.09114694871639398
captured_images/2024-06-20 21-54-46-450.png,0.09429372396710853
captured_images/2024-06-20 21-54-46-657.png,0.09459335992853352
captured_images/2024-06-20 21-54-46-913.png,0.09465143358867738
captured_images/2024-06-20 21-54-47-174.png,0.09467830643330447
captured_images/2024-06-20 21-54-47-404.png,0.09466919604362378
captured_images/2024-06-20 21-54-47-601.png,0.0946711995937907
captured_images/2024-06-20 21-54-47-835.png,0.09467256971600385
captured_images/2024-06-20 21-54-48-088.png,0.09467136557463547
captured_images/2024-06-20 21-54-48-303.png,0.09467176210865405
captured_images/2024-06-20 21-54-48-506.png,0.09467180246223335
captured_images/2024-06-20 21-54-48-816.png,0.09467169292098848
captured_images/2024-06-20 21-54-49-040.png,0.09467174494014768
captured_images/2024-06-20 21-54-49-177.png,0.09467174351585089
captured_images/2024-06-20 21-54-49-395.png,0.09467173405335208
captured_images/2024-06-20 21-54-49-635.png,0.09467173731871648
captured_images/2024-06-20 21-54-49-840.png,0.09467173466702827
captured_images/2024-06-20 21-54-50-033.png,0.03933240625314956
captured_images/2024-06-20 21-54-50-289.png,0.006049032718056634
captured_images/2024-06-20 21-54-50-547.png,-0.02897559678521061
captured_images/2024-06-20 21-54-50-770.png,-0.06221220258611014
captured_images/2024-06-20 21-54-51-027.png,-0.08938890684121463
captured_images/2024-06-20 21-54-51-195.png,-0.09409950681540483
captured_images/2024-06-20 21-54-51-464.png,-0.09458778145649013
captured_images/2024-06-20 21-54-51-640.png,-0.0946353153015234
captured_images/2024-06-20 21-54-51-883.png,-0.020920014635909305
captured_images/2024-06-20 21-54-52-136.png,-0.06647581648441242
captured_images/2024-06-20 21-54-52-382.png,-0.09024751520916556
captured_images/2024-06-20 21-54-52-606.png,-0.09425181971270405
captured_images/2024-06-20 21-54-52-812.png,-0.032665329569417326
captured_images/2024-06-20 21-54-53-071.png,-0.004905712487106808
captured_images/2024-06-20 21-54-53-323.png,-0.04204639926781831
captured_images/2024-06-20 21-54-53-551.png,-0.08622036997939747
captured_images/2024-06-20 21-54-53-742.png,-0.09362096017541946
captured_images/2024-06-20 21-54-53-990.png,-0.09453749691566891
captured_images/2024-06-20 21-54-54-308.png,-0.025028568267082718
captured_images/2024-06-20 21-54-54-513.png,-0.08010537210159638
captured_images/2024-06-20 21-54-54-608.png,-0.092506358052479
captured_images/2024-06-20 21-54-54-851.png,-0.04730279433961368
captured_images/2024-06-20 21-54-55-061.png,-0.007332600292783349
captured_images/2024-06-20 21-54-55-264.png,-0.010270662937116447
captured_images/2024-06-20 21-54-55-518.png,-0.08122534606500935
captured_images/2024-06-20 21-54-55-821.png,-0.03749467637348669
captured_images/2024-06-20 21-54-56-059.png,-0.08395250378791214
captured_images/2024-06-20 21-54-56-211.png,-0.09297910569967967
captured_images/2024-06-20 21-54-56-467.png,-0.029879399593479072
captured_images/2024-06-20 21-54-56-712.png,-0.0546374765646188
captured_images/2024-06-20 21-54-56-958.png,-0.03283586914714881
captured_images/2024-06-20 21-54-57-132.png,-0.07390709017392878
captured_images/2024-06-20 21-54-57-381.png,-0.09127549526183507
captured_images/2024-06-20 21-54-57-632.png,-0.09440182378289756
captured_images/2024-06-20 21-54-57-910.png,-0.039262976770445324
captured_images/2024-06-20 21-54-58-040.png,-0.06017115804797373
captured_images/2024-06-20 21-54-58-276.png,-0.0889242573125317
captured_images/2024-06-20 21-54-58-523.png,-0.0941037378678935
captured_images/2024-06-20 21-54-58-699.png,-0.017285149728949557
captured_images/2024-06-20 21-54-58-939.png,-0.0023016298402048618
captured_images/2024-06-20 21-54-59-191.png,-0.04640498288069408
captured_images/2024-06-20 21-54-59-441.png,-0.08693142489199399
captured_images/2024-06-20 21-54-59-612.png,-0.09373830475895606
captured_images/2024-06-20 21-54-59-859.png,-0.0945423132023839
captured_images/2024-06-20 21-55-00-126.png,-0.04740815670199137
captured_images/2024-06-20 21-55-00-372.png,-0.007413082904951607
captured_images/2024-06-20 21-55-00-582.png,-0.0009012017553019231
captured_images/2024-06-20 21-55-00-781.png,-0.07838199602777118
captured_images/2024-06-20 21-55-01-034.png,-0.09235715466020308
